,movieId,title,plot
142,3040,许三观卖血记,故事发生于解放初的五六十年代，那时主人公许三观还是一个青年，他被周围生活不断地压迫，为了生活，不得不拼命地工作，但是依然无法保证生活，他只能用卖血来维持，每当无奈时，就会想到用卖血来解决。随着岁月的流逝，许三观身体一日不如一日。他为了给儿子治病，坚持15天卖一次血，以还清欠债，最后导致大病不起。 小说围绕着卖血的经历，展开许三观生活中的琐琐事事，体现出一个男人所应当承担的某些责任，或许这也正是一种人生的无奈。小说饱含辛酸的经历，但也不乏幽默之处，比如每次卖血前喝足八碗水，这样身上的血就会多起来了，诸如此类的奇怪想法非常多。
143,3101,哲学的慰藉,不受欢迎、缺钱、遭遇挫折、被瞧不起、心碎、困顿的哲学心灵良方，六个哲学家的智能解决六种人生问题！ 英伦才子艾伦・德波顿了解现实人生的苦难，深深体会到这些苦难引起的伤痛；他认为哲学不应只是躲在象牙塔中的文字游戏，而是帮助人们解决心灵伤痛的良方。因此，他回到伟大哲学家身上，探索这些哲学家的智能，为我们提供舒缓现实生活郁闷的慰藉。 针对六个不同的人生问题──不受欢迎、缺钱、遭遇挫折、被认为有缺陷、心碎、困顿──德波顿分别向苏格拉底、伊比鸠鲁、塞内卡、蒙田、叔本华、尼采这六位哲学家取经，希望这些哲学家的个人体验与思想学说能够在我们饱受痛苦时，舒缓我们的症状，甚至根治我们的问题。 
144,3125,下面，我该干些什么,"阿乙目前最佳之作，其精准的语言、动作性情节，流动的人物心理，无一不精彩之极。他为我们带来一个抵抗生命虚无的“勇者”与“恶人”。他有着对罪恶、时间、人的社会关系近乎可怕的清醒，他抵抗虚无却放弃价值追寻，甚至毁灭掉生命意义本身。他对生命意义地拷问与败坏，犹如晨钟震荡，冲击我们：下面，我该干些什么。 ""这是根据曾被舆论定义为”无由杀人案”进行的一场文学演算。 小说以第一人称自述，从作案的筹划、实施，交代到逃亡、被捕、受审，直至最后接受死刑。 他十九岁，在高考前夕他屠杀了美丽、优秀，同时身世可怜的女同学——一个常人心目中的完美宝贝，以此来刺激警察的追捕能更有力，制造出一场围捕自己的行动。 他杀人的事实如此清楚，他在受害人死亡之后还朝死者肉身刺了三十七刀。但是关于他为什么杀人，却一直困扰着警察、检察官、法官、专家、学者、记者，甚至同在看守所的狱友。他不是为着性侵犯，不是为着劫掠财物，不是为着仇恨，不是为着逃避高考的压力，他的行为呈现出一种无由的状态，这件案子被舆论称为“无由杀人案”。 直到二审最后，迫于受害人母亲的压力，他才交代原本的作案理由。 然而，他的陈述让所有审判现场的人们哑口无言，乃至法官最终发出颤栗的狂叫。"
145,3139,二十首情诗与绝望的歌,本书收有“女人的身体”、“光笼罩你”、“我记得你往日的样子”、“陶醉在松林中”等诗歌。
146,3232,苏菲的世界,14岁的少女苏菲某天放学回家，发现了神秘的一封信。----你是谁？----世界从哪里来？就这样，在一位神秘导师的指导引下，苏菲开始思索从古希腊到康德，从祁克果到佛洛伊德等各位大师所思考的根本问题。与此同时，苏菲不断接到了些极不寻常的来信，世界像迹团一般在她眼底展开。苏菲运用少女天生的悟性与后天知识，企图解开这些迹团然而事实真相远比她所想的更怪异、更离奇……《苏菲的世界》，即是智慧的世界，梦的世界。它将会唤醒每个人内心深处对生命的赞叹与对人生终极意义的关怀和好奇。
147,3291,流金岁月,朱锁锁和蒋南孙是一对挚友。投入社会后，朱锁锁在红尘中起伏，凭着才智和相貌很快发达起来，蒋南孙则成为一个出色的白领丽人。人事沧桑，岁月无情，她们遍尝了生活的个中滋味，成为最成熟最美丽的女人，然而无论生活怎样变化，她二人始终是患难与共的挚友。 
148,3300,安徒生童话故事集,安徒生是丹麦19世纪著名童话作家，世界文学童话创始人。他生于欧登塞城一个贫苦鞋匠家庭，早年在慈善学校读过书，当过学徒工。受父亲和民间口头文学影响，他自幼酷爱文学。 “为了争取未来的一代”，安徒生决定给孩子写童话，出版了《讲给孩子们听的故事》。此后数年，每年圣诞节都出版一本这样的童话集。其后又不断发表新作，直到1872年因患癌症才逐渐搁笔。近40年间，共计写了童话168篇。 安徒生的创作可分早、中、晚三个时期。早期童话多充满绮丽的幻想、乐观的精神，体现现实主义和浪漫主义相结合的特点。代表作有《打火匣》、《小意达的花儿》、《拇指姑娘》、《海的女儿》、《野天鹅》、《丑小鸭》等。中期童话，幻想成分减弱，现实成分相对增强。在鞭挞丑恶、歌颂善良中，表现了对美好生活的执着追求，也流露了缺乏信心的忧郁情绪。代表作有《卖火柴的小女孩》、《白雪皇后》、《影子》、《一滴水》、《母亲的故事》、《演木偶戏的人》等。晚期童话比中期更加面对现实，着力描写底层民众的悲苦命运，揭露社会生活的阴冷、黑暗和人间的不平。作品基调低沉。代表作有《柳树下的梦》、《她是一个废物》、《单身汉的睡帽》、《幸运的贝儿》等。
149,3306,挪威的森林,这是一部动人心弦的、平缓舒雅的、略带感伤的恋爱小说。小说主人公渡边以第一人称展开他同两个女孩间的爱情纠葛。渡边的第一个恋人直子原是他高中要好同学木月的女友，后来木月自杀了。一年后渡边同直子不期而遇并开始交往。此时的直子已变得娴静腼腆，美丽晶莹的眸子里不时掠过一丝难以捕捉的阴翳。两人只是日复一日地在落叶飘零的东京街头漫无目标地或前或后或并肩行走不止。直子20岁生日的晚上两人发生了性关系，不料第二天直子便不知去向。几个月后直子来信说她住进一家远在深山里的精神疗养院。渡边前去探望时发现直子开始带有成熟女性的丰腴与娇美。晚间两人虽同处一室，但渡边约束了自己，分手前表示永远等待直子。返校不久，由于一次偶然相遇，渡边开始与低年级的绿子交往。绿子同内向的直子截然相反，“简直就像迎着春天的晨光蹦跳到世界上来的一头小鹿”。这期间，渡边内心十分苦闷彷徨。一方面念念不忘直子缠绵的病情与柔情，一方面又难以抗拒绿子大胆的表白和迷人的活力。不久传来直子自杀的噩耗，渡边失魂魄地四处徒步旅行。最后，在直子同房病友玲子的鼓励下，开始摸索此后的人生。
150,3338,三国机密（上）,东汉末年，天下大乱。曹操迎汉献帝至许都，此后，“奉天子以令不臣”，逐渐集军权、政权于一身，开始了自己政治生涯的新篇章。以伏皇后、杨彪、唐姬为首的一批效忠汉室的志士谨遵献帝临终前嘱托，从温县司马防家秘密迎立献帝的同胞弟弟刘平入宫。从此，展开了与满宠、郭嘉、荀彧为首的曹营一轮轮惊险紧张的搏杀。刘平终究能不能力挽狂澜？官渡之战，胜家真的是曹操吗？究竟谁在幕后操纵三国的历史走向？
151,3351,國史大綱（上下）,這是一部中國通史，因用大學教科書體例寫成，不得不力求簡要，僅舉大納，刪其瑣節。內容於學術思想，政治制度，社會風氣，國際形勢，兼有顧及，惟但求其通為一體，明其治亂盛衰之所由，聞其一貫相承之為統，以指陳吾國家民族生命精神之所寄。至其人物之詳，事業之備，則待教者讀者之自加參考，自為引伸。本書主旨則在發明其相互影響，及先後之演變發展，以作國人如何應付現時代之種種事變作根據之借鑒。
152,3432,海棠依舊: 知否? 知否? 應是綠肥紅瘦 卷一,★	現代書記官穿越成了失恃小女孩，古代庶女也要小資女孩往前衝，不但要謀生，還要謀得好！ ★	晉江總榜第4名、積分破9億、642萬人次點閱，年度超人氣種田文！ 「妳要記住──妳沒有舅家、沒有嫡親兄弟，上頭有厲害的嫡母、下頭有出挑的姐妹，妳要想活得舒坦、活得自在，就得放明白些。」 穿越成了家族中最弱勢的幼小庶女， 看明蘭如何從谷底攀升，創造美滿人生！ 隨書附贈1：隨書附贈呀呀精心繪製「海棠花下明蘭戲魚圖」拉頁海報 隨書附贈2：正反兩款封面（明蘭款、海棠款），任君選擇 老太太：「以後在我這兒，可得好好吃飯吃藥，不許渾賴。」 小明蘭：「我有吃的，也從不剩飯，就是不長肉。」 老太太：「我聽說妳常常吐藥？」 小明蘭：「我不想吐的，可是肚子不聽我的話，我也沒辦法，這個……吐過的人都知道。」 老太太：「認多少字了？念兩句《三字經》來聽聽。」 小明蘭：「人之刀，生木羊，生木斤，習木元……」 明蘭內心很憂傷，想她堂堂一個大學生裝文盲容易嗎？這古代生活不好混啊！ 民事法庭書記官姚依依，因一場土石流穿越成為盛府庶出的六小姐盛明蘭，娘親衛姨娘剛因難產去世，明蘭頓時成了爹不疼又沒有娘親為她謀劃的五歲女孩。 姚依依覺得，她原來的美滿人生被偷走了，古代庶女的命運太危險，不想成為《紅樓夢》中的賈迎春，還是躺在床上睡死算了。直到明蘭被祖母相中，帶到身邊親自扶養，成人靈魂模仿童言童語的結果，反而突顯出明蘭的成熟早慧，因而深得祖母歡心，雖然跟兄姐們偶有不快，但在祖母庇蔭下逐漸融入這個世界，並深刻體認到古代的「庶女法則」。此時，出現一位貴族出身的翩翩少年齊衡，為明蘭的平靜生活激起一片漣漪……  【女性讀者試讀後一致好評】 「總覺得看這部作品時，彷彿在看《紅樓夢》的感覺。人物與人物之間的互動很細膩，情感的表達十分傳神，逗趣的場面也沒少。書中每個角色都有鮮明的個性，家中父母姨娘兄弟姊妹，個個活靈活現。種田文就是在敘述古代家中的大小事，這一本的情節有時會出現讓人意想不到的驚奇。主角明蘭慧黠，狀況發生時的反應常常令人莞爾，也為故事帶了點樂趣，吸引著我想往下看，不知道明蘭之後還會有那些有趣的表現呢？」──讀者　白色飛鼠 「若受夠了那些有著驚人才藝（如脫口成詩和絕世神醫）的穿越女後，本書的故事反而如一條涓涓細流，看似不起眼的設定，卻引領讀者墜入那個大宅的世界裡。會喜歡這個故事連我自己都感到驚訝！我甚至重讀了好幾遍才明白，作者真是把每個人物都寫活了啊！作者的文筆悠然而有序，活生生的將古代大宅院的生活用3D手法呈現於我的眼前。最誇張的是我這個連《紅樓夢》中的『四春』都記不全的人，卻能輕易記得本書中華蘭的要強、墨蘭的心機、如蘭的蠻橫，和明蘭的嬌憨，不得不說作者的功力真的很強！把每個人都創造的如此真實，絕不只是單純的好人或壞人，這是我最喜歡的地方！劇情也是作者的高明之處，大宅院裡雖沒宮中的步步殺機，但平靜日子下埋的也是充滿心計，一個走錯了，沒人知道將付出什麼代價？不過，相較於宮中的冷血，此書多了親情的滋潤，更顯的溫情順遂，我可是常被盛老太太和明蘭之間的互動給逗笑呢！」──讀者　墨燐 「第一集中我最喜歡明蘭和老太太兩人在壽安堂的生活。姚依依真的很聰明，懂得養精蓄銳，低調生活，只為了讓自己在不熟悉的古代能夠安穩度日，而且還是在那種勾心鬥角的大宅院中，這樣才不會讓自己像隻在刀口上待宰的魚一樣。我也喜歡齊衡逗著明蘭玩的片段，或許一開始真的是齊衡將明蘭當成小妹妹一樣在疼愛（！？）著，但搞不好到最後會喜歡上明蘭？結果明蘭反而才是最大的贏家呢！XD」──讀者　ismyfish 「初期明蘭很頹廢、很沒用，大概就是個那種放在旁邊會讓人常常忘記的角色，自從到盛老太太身邊後才漸漸的活躍了起來。最初盛老太太或許是可憐明蘭，但隨著兩個人相處一段時間，我認為盛老太太有發現明蘭不同於盛家那些個勾心鬥角的人，是個有純真心又聰明低調的孩子，漸漸的也真心喜歡上她了。我最喜歡的是她們祖孫兩人的相處片段，感覺好溫馨好貼心～讓明蘭這個初到陌生世界的人擁有的得來不易的親情及愛護。」──讀者　luisa2919 「一直以來穿越小說多會讓女主角大反攻古代社會，現在卻來個正視現實，保持冷靜過日子的類型，反而新鮮，看到明蘭的諸多考慮，覺得古代女子也不容易啊，什麼戀愛、什麼自由都沒有用，說到底，結婚後能過完美日子的人才是勝犬！」──讀者　SHIALORWA 「本書每個人物的描寫都絲絲入扣，華蘭的聰明才智、如蘭的直爽坦白，而從墨蘭身上更可以看出林姨娘的教育，林姨娘果然是非常小三，還是一個聰明的小三，懂得如何讓盛紘臣服於她之下而毫不自覺。王氏就是輸在這點，好在她後來慢慢的學習如何做一個好妻子，在孔嬤嬤的幫助下更挽回自己的地位。孔嬤嬤切入要點的講解更讓林姨娘的心思展露無遺，讓我很佩服。作者筆下的每一個人物都栩栩如生，甚至可以深入剖析這些角色的內心與個性，讓我看了很過癮！並且一看再看，真的很精彩！」──讀者　晴晴 ●癮閱讀書系介紹──在這裡，青春是如此過癮！ ☆	歡樂向全員集合！ 不論日系、台系、陸系、美系，只要好看好笑好精采，統統一網打盡，要你看到好過癮！ ☆	讀者互動不缺席！ 歡迎愛書年輕人，不論你是古代穿越來的老靈魂還是永遠長不大的彼得潘，只要愛看愛寫愛小說，歡迎一起參與，成為癮帝與癮后！ ☆	更多活動詳情與新書介紹，請上癮家族部落格： 萬有癮力http://blog.yam.com/inread
