,movieId,title,genres,plot
629,1275,Highlander (1986),Action|Adventure,"An immortal Scottish swordsman must confront the last of his immortal opponent, a murderously brutal barbarian who lusts for the fabled ""Prize""."
630,1276,Cool Hand Luke (1967),Comedy|Drama,"A laid back Southern man is sentenced to two years in a rural prison, but refuses to conform."
631,1277,Cyrano de Bergerac (1990),Action|Drama|Romance,"Famed swordsman and poet Cyrano de Bergerac is in love with his cousin Roxane. He has never expressed his love for her as he his large nose undermines his self-confidence. Then he finds a way to express his love to her, indirectly."
632,1278,Young Frankenstein (1974),Comedy|Horror,"An American grandson of the infamous scientist, struggling to prove that his grandfather was not as insane as people believe, is invited to Transylvania, where he discovers the process that reanimates a dead body."
633,1279,Night on Earth (1991),Comedy|Drama,An anthology of 5 different cab drivers in 5 American and European cities and their remarkable fares on the same eventful night.
634,1280,Raise the Red Lantern (1991),Drama,"A young woman becomes the fourth wife of a wealthy lord, and must learn to live with the strict rules and tensions within the household."
635,1281,"Great Dictator, The (1940)",Comedy,Dictator Adenoid Hynkel tries to expand his empire while a poor Jewish barber tries to avoid persecution from Hynkel's regime.
636,1282,Fantasia (1940),Animation|Children's|Musical,A collection of animated interpretations of great works of Western classical music.
637,1283,High Noon (1952),Western,"A town Marshal, despite the disagreements of his newlywed bride and the townspeople around him, must face a gang of deadly killers alone at high noon when the gang leader, an outlaw he sent up years ago, arrives on the noon train."
638,1284,"Big Sleep, The (1946)",Film-Noir|Mystery,"Private detective Philip Marlowe is hired by a wealthy family. Before the complex case is over, he's seen murder, blackmail, and what might be love."
639,1285,Heathers (1989),Comedy,"At Westerburg High where cliques rule, jocks dominate and all the popular girls are named Heather, it's going to take a Veronica and mysterious new kid to give teen angst a body count."
640,1286,Somewhere in Time (1980),Drama|Romance,A Chicago playwright uses self-hypnosis to travel back in time and meet the actress whose vintage portrait hangs in a grand hotel.
641,1287,Ben-Hur (1959),Action|Adventure|Drama,"After a Jewish prince is betrayed and sent into slavery by a Roman friend, he regains his freedom and comes back for revenge."
642,1288,This Is Spinal Tap (1984),Comedy|Drama|Musical,"Spinal Tap, one of England's loudest bands, is chronicled by film director Marty DiBergi on what proves to be a fateful tour."
643,1289,Koyaanisqatsi (1983),Documentary|War,"A collection of expertly photographed phenomena with no conventional plot. The footage focuses on nature, humanity and the relationship between them."
644,1290,Some Kind of Wonderful (1987),Drama|Romance,"When Keith goes out with Amanda, the girl of his dreams, Amanda's ex-boyfriend plans to get back at Keith. Meanwhile, Keith's best friend, tomboy Watts, realizes she has feelings for Keith."
645,1291,Indiana Jones and the Last Crusade (1989),Action|Adventure,"In 1938, after his father Professor Henry Jones, Sr. goes missing while pursuing the Holy Grail, Professor Henry ""Indiana"" Jones, Jr. finds himself up against Adolf Hitler's Nazis again to stop them from obtaining its powers."
646,1292,Being There (1979),Comedy,"A simpleminded, sheltered gardener becomes an unlikely trusted advisor to a powerful businessman and an insider in Washington politics."
647,1293,Gandhi (1982),Drama,The life of the lawyer who became the famed leader of the Indian revolts against the British rule through his philosophy of nonviolent protest.
648,1294,M*A*S*H (1970),Comedy|War,The staff of an Army hospital in the Korean War find that laughter is the best way to deal with their situation.
649,1295,"Unbearable Lightness of Being, The (1988)",Drama,"Central Europe, 1968: A Czech doctor with an active sex life meets a woman who wants monogamy, and then the Soviet invasion further disrupts their lives."
650,1296,"Room with a View, A (1986)",Drama|Romance,"Lucy meets George in a Florence pensione and the two share a brief romance before Lucy returns home, where she becomes engaged to Cecil. However, it isn't long before George unexpectedly enters her life again."
651,1297,Real Genius (1985),Comedy,"Teenage geniuses deal with their abilities while developing a high-powered laser for a university project. When their professor intends to turn their work into a military weapon, they decide to ruin his plans."
652,1298,Pink Floyd - The Wall (1982),Drama|Musical|War,A confined but troubled rock star descends into madness in the midst of his physical and social isolation from everyone.
653,1299,"Killing Fields, The (1984)",Drama|War,"A journalist is trapped in Cambodia during tyrant Pol Pot's bloody 'Year Zero' cleansing campaign, which claimed the lives of two million 'undesirable' civilians."
654,1300,My Life as a Dog (Mitt liv som hund) (1985),Drama,"A boy and his brother don't get along well. In order to let their ill mother rest, they're separated and sent each one with their relatives."
655,1301,Forbidden Planet (1956),Sci-Fi,A starship crew goes to investigate the silence of a planet's colony only to find two survivors and a deadly secret that one of them has.
656,1302,Field of Dreams (1989),Drama,"Iowa farmer Ray Kinsella is inspired by a voice he can't ignore to pursue a dream he can hardly believe. Supported by his wife, Ray begins the quest by turning his ordinary cornfield into a place where dreams can come true."
657,1303,"Man Who Would Be King, The (1975)",Adventure,"Two British former soldiers decide to set themselves up as Kings in Kafiristan, a land where no white man has set foot since Alexander the Great."
658,1304,Butch Cassidy and the Sundance Kid (1969),Action|Comedy|Western,"Wyoming, early 1900s. Butch Cassidy and The Sundance Kid are the leaders of a band of outlaws. After a train robbery goes wrong they find themselves on the run with a posse hard on their heels. Their solution - escape to Bolivia."
659,1305,"Paris, Texas (1984)",Drama,"Travis Henderson, an aimless drifter who has been missing for four years, wanders out of the desert and must reconnect with society, himself, his life, and his family."
660,1306,Until the End of the World (Bis ans Ende der Welt) (1991),Drama|Sci-Fi,"In 1999, Claire's life is forever changed after she survives a car crash. She rescues Sam and starts traveling around the world with him. Writer Eugene follows them and writes their story, as a way of recording dreams is being invented."
661,1307,When Harry Met Sally... (1989),Comedy|Romance,"Harry and Sally have known each other for years, and are very good friends, but they fear sex would ruin the friendship."
662,1310,Hype! (1996),Documentary,"Documentary covering the growth and subsequent overexposure of the Seattle ""grunge"" music scene in the early 90s"
663,1320,Alien� (1992),Action|Horror|Sci-Fi|Thriller,"After her last encounter, Ellen Ripley crash-lands on Fiorina 161, a maximum security prison. When a series of strange and deadly events occur shortly after her arrival, Ripley realizes that she has brought along an unwelcome visitor."
664,1321,"American Werewolf in London, An (1981)",Horror,Two American college students on a walking tour of Britain are attacked by a werewolf that none of the locals will admit exists.
665,1327,"Amityville Horror, The (1979)",Horror,"Newlyweds and their three kids move into a large house where a mass murder was committed. They start to experience strange, inexplicable manifestations which have strong effects on everyone living or visiting the house."
666,1333,"Birds, The (1963)",Horror,A wealthy San Francisco socialite pursues a potential boyfriend to a small Northern California town that slowly takes a turn for the bizarre when birds of all kinds suddenly begin to attack people.
667,1334,"Blob, The (1958)",Horror|Sci-Fi,An alien lifeform consumes everything in its path as it grows and grows.
668,1337,"Body Snatcher, The (1945)",Horror,A ruthless doctor and his young prize student find themselves continually harassed by their murderous supplier of illegal cadavers.
669,1339,Bram Stoker's Dracula (1992),Horror|Romance,The centuries old vampire Count Dracula comes to England to seduce his barrister Jonathan Harker's fiancée Mina Murray and inflict havoc in the foreign land.
670,1340,Bride of Frankenstein (1935),Horror,"Mary Shelley reveals the main characters of her novel survived: Dr. Frankenstein, goaded by an even madder scientist, builds his monster a mate."
671,1342,Candyman (1992),Horror,"The Candyman, a murderous soul with a hook for a hand, is accidentally summoned to reality by a skeptic grad student researching the monster's myth."
672,1343,Cape Fear (1991),Thriller,"A convicted rapist, released from prison after serving a fourteen-year sentence, stalks the family of the lawyer who originally defended him."
673,1344,Cape Fear (1962),Film-Noir|Thriller,A lawyer's family is stalked by a man he once helped put in jail.
674,1345,Carrie (1976),Horror,"Carrie White, a shy, friendless teenage girl who is sheltered by her domineering, religious mother, unleashes her telekinetic powers after being humiliated by her classmates at her senior prom."
675,1346,Cat People (1982),Horror,A young woman's sexual awakening brings horror when she discovers her urges transform her into a monstrous black leopard.
